City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,Month,DayofWeek,Is_Weekend,Season,PM2.5_to_PM10_Ratio
Patna,2019-05-11,73.39,95.68,21.66,20.79,21.36,15.85,1.22,35.46,70.82,1.62,12.78,200.0,Moderate,5,5,1,Summer,0.7670359451605775
Patna,2019-05-12,70.44,95.68,8.16,17.9,9.58,15.85,1.56,32.82,73.6,1.32,14.03,210.0,Poor,5,6,1,Summer,0.7362040056834865
Patna,2019-05-13,65.06,95.68,7.37,10.79,7.26,15.85,1.74,34.89,73.23,1.61,15.93,151.0,Moderate,5,0,0,Summer,0.6799749092811986
Patna,2019-05-14,61.86,95.68,7.79,7.83,6.75,15.85,1.65,36.38,94.24,1.74,15.76,186.0,Moderate,5,1,0,Summer,0.6465300935772356
Patna,2019-05-15,53.43,95.68,6.42,5.63,5.36,15.85,1.31,42.73,119.7,1.43,14.04,209.0,Poor,5,2,0,Summer,0.558423907207108
Patna,2019-05-16,51.32,95.68,6.33,4.09,4.9,15.85,1.32,42.12,101.14,1.46,14.79,156.0,Moderate,5,3,0,Summer,0.5363712318523073
Patna,2019-05-17,54.79,95.68,7.74,4.16,5.77,15.85,1.47,44.15,79.0,1.5,15.45,147.0,Moderate,5,4,0,Summer,0.5726379538812922
Patna,2019-05-18,47.77,95.68,7.45,4.41,5.66,15.85,1.39,42.91,100.67,1.28,13.95,166.0,Moderate,5,5,1,Summer,0.4992683894307234
Patna,2019-05-19,34.67,95.68,4.63,3.2,3.58,15.85,0.83,41.63,114.95,0.83,12.33,220.0,Poor,5,6,1,Summer,0.3623536751426246
Patna,2019-05-20,57.49,95.68,9.55,5.96,6.62,15.85,1.88,44.89,85.22,1.53,13.57,212.0,Poor,5,0,0,Summer,0.6008570171315111
Patna,2019-05-21,66.9,95.68,19.44,31.33,23.64,15.85,1.71,36.21,88.87,1.84,14.84,200.0,Moderate,5,1,0,Summer,0.6992056783109775
Patna,2019-05-22,63.96,95.68,6.41,13.3,7.34,15.85,1.37,37.42,67.5,1.51,13.92,132.0,Moderate,5,2,0,Summer,0.6684782538829613
Patna,2019-05-23,44.89,95.68,4.88,5.37,4.35,15.85,1.14,37.05,105.01,1.2,13.29,166.0,Moderate,5,3,0,Summer,0.4691680552971566
Patna,2019-05-24,47.48,95.68,6.33,4.67,5.06,15.85,1.37,35.21,50.18,1.34,13.56,100.0,Satisfactory,5,4,0,Summer,0.4962374530075516
Patna,2019-05-25,46.78,95.68,6.7,4.27,5.17,15.85,1.37,36.1,43.51,1.46,13.72,93.0,Satisfactory,5,5,1,Summer,0.4889213995723098
Patna,2019-05-26,48.28,95.68,7.69,5.97,6.21,15.85,1.32,36.13,72.42,1.33,15.0,166.0,Moderate,5,6,1,Summer,0.5045986569335424
Patna,2019-05-27,77.49,95.68,14.26,6.58,10.36,15.85,2.44,36.05,80.79,1.99,16.43,196.0,Moderate,5,0,0,Summer,0.8098871152812801
Patna,2019-05-28,56.77,95.68,8.86,2.71,6.03,15.85,1.9,35.35,72.67,2.01,16.09,180.0,Moderate,5,1,0,Summer,0.5933319335981194
Patna,2019-05-29,49.83,95.68,6.5,2.48,4.56,15.85,1.47,38.26,67.09,1.58,14.48,167.0,Moderate,5,2,0,Summer,0.5207984895401495
Patna,2019-05-30,48.41,95.68,5.32,1.93,3.66,15.85,1.12,38.52,110.97,1.39,14.16,169.0,Moderate,5,3,0,Summer,0.5059573525715159
Patna,2019-05-31,31.34,95.68,10.54,13.94,11.58,15.85,0.99,39.09,125.18,1.2,13.63,205.0,Poor,5,4,0,Summer,0.3275501638006881
Patna,2019-06-01,42.86,95.68,3.88,9.42,4.78,15.85,1.26,49.59,75.68,1.3,14.66,112.0,Moderate,6,5,1,Monsoon,0.447951500334955
Patna,2019-06-02,34.21,95.68,3.07,5.85,3.35,15.85,1.05,43.81,91.97,1.09,14.24,136.0,Moderate,6,6,1,Monsoon,0.3575459828851799
Patna,2019-06-03,35.77,95.68,4.72,4.74,4.11,15.85,1.29,43.49,58.13,1.26,14.47,97.0,Satisfactory,6,0,0,Monsoon,0.3738503305408619
Patna,2019-06-04,36.8,95.68,4.5,4.71,3.95,15.85,1.3,44.29,76.52,1.38,13.79,128.0,Moderate,6,1,0,Monsoon,0.384615380595575
Patna,2019-06-05,46.92,95.68,6.28,8.92,12.06,15.85,1.06,44.91,62.49,1.07,10.66,100.0,Satisfactory,6,2,0,Monsoon,0.49038461025935814
Patna,2019-06-06,43.46,95.68,6.15,8.43,5.91,15.85,1.13,42.73,82.54,1.19,7.56,115.0,Moderate,6,3,0,Monsoon,0.45422240327944813
Patna,2019-06-07,43.25,95.68,7.13,5.51,5.76,15.85,1.16,45.56,73.88,1.21,8.13,121.0,Moderate,6,4,0,Monsoon,0.45202758724887554
Patna,2019-06-08,40.57,95.68,6.37,4.65,5.07,15.85,1.14,42.76,90.52,1.37,8.94,158.0,Moderate,6,5,1,Monsoon,0.42401755409680647
Patna,2019-06-09,40.92,95.68,5.47,4.23,4.41,15.85,1.0,43.71,103.98,1.18,7.31,180.0,Moderate,6,6,1,Monsoon,0.42767558081442747
Patna,2019-06-10,57.1,95.68,6.87,2.97,4.89,15.85,1.39,46.73,96.62,1.48,8.57,155.0,Moderate,6,0,0,Monsoon,0.5967809302175906
Patna,2019-06-11,40.7,95.68,6.58,2.39,4.61,15.85,1.29,40.63,113.46,1.4,8.71,182.0,Moderate,6,1,0,Monsoon,0.42537624973478
Patna,2019-06-12,41.25,95.68,6.82,1.95,4.54,15.85,1.21,45.04,81.42,1.39,8.03,133.0,Moderate,6,2,0,Monsoon,0.43112457743389865
Patna,2019-06-13,46.4,95.68,28.98,76.12,44.91,15.85,1.26,36.63,88.95,1.5,8.65,184.0,Moderate,6,3,0,Monsoon,0.48494982770746414
Patna,2019-06-14,59.45,95.68,18.11,124.91,43.34,15.85,1.35,34.02,90.2,1.81,10.15,200.0,Moderate,6,4,0,Monsoon,0.6213419667501885
Patna,2019-06-15,69.96,95.68,10.95,42.51,17.65,15.85,1.6,38.17,87.72,1.98,9.91,216.0,Poor,6,5,1,Monsoon,0.731187283327892
Patna,2019-06-16,57.0,95.68,6.18,5.59,5.19,15.85,1.08,40.64,103.83,1.31,6.98,172.0,Moderate,6,6,1,Monsoon,0.5957357797268418
Patna,2019-06-17,51.48,95.68,6.11,4.51,4.87,15.85,1.14,43.87,102.74,1.16,6.89,118.0,Moderate,6,0,0,Monsoon,0.5380434726375054
Patna,2019-06-18,35.68,95.68,9.13,32.21,17.59,15.85,1.09,44.85,105.03,1.17,7.32,198.0,Moderate,6,1,0,Monsoon,0.372909695099188
Patna,2019-06-19,48.61,95.68,11.66,40.72,17.62,15.85,1.48,38.38,80.71,1.41,7.98,142.0,Moderate,6,2,0,Monsoon,0.5080476535530136
Patna,2019-06-20,51.91,95.68,6.71,21.72,9.69,15.85,1.03,43.66,87.4,1.35,7.44,120.0,Moderate,6,3,0,Monsoon,0.5425376197477255
Patna,2019-06-21,43.05,95.68,6.99,26.81,11.19,15.85,0.96,43.05,79.18,1.2,6.36,125.0,Moderate,6,4,0,Monsoon,0.44993728626737783
Patna,2019-06-22,33.43,95.68,27.12,62.72,30.12,15.85,1.63,41.78,40.62,1.07,6.55,108.0,Moderate,6,5,1,Monsoon,0.3493938090573389
Patna,2019-06-23,34.24,95.68,22.82,110.29,42.4,15.85,1.03,41.09,49.23,1.16,7.03,104.0,Moderate,6,6,1,Monsoon,0.3578595280324046
Patna,2019-06-24,35.11,95.68,15.63,107.12,37.23,15.85,0.99,40.85,63.56,1.11,6.41,89.0,Satisfactory,6,0,0,Monsoon,0.3669523373019195
Patna,2019-06-25,58.89,95.68,13.31,130.09,41.76,15.85,1.21,36.54,72.63,1.15,5.89,93.0,Satisfactory,6,1,0,Monsoon,0.615489124001995
Patna,2019-06-26,51.05,95.68,19.02,100.42,49.58,15.85,1.31,40.78,65.37,1.25,6.97,115.0,Moderate,6,2,0,Monsoon,0.5335493255272854
Patna,2019-06-27,38.19,95.68,10.86,81.67,27.73,15.85,1.7,38.27,68.62,0.94,5.47,111.0,Moderate,6,3,0,Monsoon,0.39914297241698393
Patna,2019-06-28,48.72,95.68,14.0,110.8,37.19,15.85,1.87,42.05,66.63,1.11,6.3,150.0,Moderate,6,4,0,Monsoon,0.5091973190928374
Patna,2019-06-29,47.26,95.68,10.32,96.32,31.22,15.85,1.47,40.25,61.99,1.19,6.85,117.0,Moderate,6,5,1,Monsoon,0.4939381219279042
Patna,2019-06-30,46.94,95.68,14.29,64.57,25.39,15.85,1.24,41.75,44.53,1.22,6.68,93.0,Satisfactory,6,6,1,Monsoon,0.4905936403575079
Patna,2019-07-01,52.42,95.68,27.94,40.5,27.46,15.85,1.98,39.05,45.34,1.62,8.88,113.0,Moderate,7,0,0,Monsoon,0.5478678872505447
Patna,2019-07-02,26.54,95.68,13.98,37.12,18.09,15.85,1.31,38.73,33.92,1.42,8.77,106.0,Moderate,7,1,0,Monsoon,0.27738294024474347
Patna,2019-07-03,28.36,95.68,9.7,29.2,13.45,15.85,1.29,39.41,37.78,1.28,7.85,91.0,Satisfactory,7,2,0,Monsoon,0.2964046791763725
Patna,2019-07-04,30.29,95.68,8.13,17.13,9.37,15.85,1.33,40.41,41.17,1.25,7.66,92.0,Satisfactory,7,3,0,Monsoon,0.3165760836478252
Patna,2019-07-05,38.58,95.68,26.85,58.34,41.43,15.85,1.38,38.71,47.56,1.44,8.08,101.0,Moderate,7,4,0,Monsoon,0.40321905933090446
Patna,2019-07-06,28.35,95.68,24.1,72.32,33.35,15.85,1.26,38.72,48.25,1.27,7.53,93.0,Satisfactory,7,5,1,Monsoon,0.2963001641272976
Patna,2019-07-07,21.55,95.68,25.67,55.05,29.84,15.85,1.15,41.43,50.11,1.02,6.15,84.0,Satisfactory,7,6,1,Monsoon,0.22522993075637615
Patna,2019-07-08,31.08,95.68,22.68,67.18,31.15,15.85,1.35,42.36,50.54,1.21,6.89,96.0,Satisfactory,7,0,0,Monsoon,0.3248327725247411
Patna,2019-07-09,25.31,95.68,23.9,59.3,29.84,15.85,1.38,40.71,54.37,1.17,7.24,101.0,Moderate,7,1,0,Monsoon,0.2645275892085327
Patna,2019-07-10,22.25,95.68,7.8,42.71,15.78,15.85,0.78,39.39,55.5,0.81,5.2,87.0,Satisfactory,7,2,0,Monsoon,0.23254598419161804
Patna,2019-07-11,22.96,95.68,11.72,37.84,24.83,15.85,0.7,45.34,52.73,0.58,3.8,78.0,Satisfactory,7,3,0,Monsoon,0.23996655267593486
Patna,2019-07-12,34.54,95.68,19.44,64.18,28.42,15.85,1.24,42.24,35.66,1.08,6.62,79.0,Satisfactory,7,4,0,Monsoon,0.3609949795046511
Patna,2019-07-13,27.84,95.68,17.07,56.03,28.32,15.85,0.92,39.76,37.84,0.93,5.52,83.0,Satisfactory,7,5,1,Monsoon,0.2909698966244785
Patna,2019-07-14,27.66,95.68,5.47,45.62,15.13,15.85,0.9,41.62,26.32,0.66,4.73,69.0,Satisfactory,7,6,1,Monsoon,0.2890886257411306
Patna,2019-07-15,37.65,95.68,10.85,63.5,23.04,15.85,1.48,40.31,26.21,0.92,5.49,91.0,Satisfactory,7,0,0,Monsoon,0.39349915976694017
Patna,2019-07-16,39.99,95.68,19.91,69.44,30.06,15.85,1.95,42.77,33.6,1.34,7.82,107.0,Moderate,7,1,0,Monsoon,0.4179556812504632
Patna,2019-07-17,39.48,95.68,9.32,25.18,12.18,15.85,1.65,42.33,40.94,1.22,7.78,108.0,Moderate,7,2,0,Monsoon,0.41262541374764405
Patna,2019-07-18,45.33,95.68,10.7,17.48,11.02,15.85,2.08,44.1,55.89,1.25,7.08,106.0,Moderate,7,3,0,Monsoon,0.4737667174564515
Patna,2019-07-19,45.33,95.68,9.19,25.74,12.24,15.85,1.94,39.09,54.92,1.35,7.51,112.0,Moderate,7,4,0,Monsoon,0.4737667174564515
Patna,2019-07-20,38.89,95.68,10.59,15.83,10.52,15.85,1.77,42.95,35.35,1.22,6.97,104.0,Moderate,7,5,1,Monsoon,0.4064590258522259
Patna,2019-07-21,35.29,95.68,6.06,16.08,7.83,15.85,1.58,45.66,42.55,1.09,6.16,100.0,Satisfactory,7,6,1,Monsoon,0.36883360818526745
Patna,2019-07-22,40.72,95.68,8.58,29.4,19.66,15.85,1.46,39.44,46.39,1.14,6.47,109.0,Moderate,7,0,0,Monsoon,0.42558527983292976
Patna,2019-07-23,41.09,95.68,20.1,73.0,31.1,15.85,1.07,50.11,48.39,1.07,6.18,102.0,Moderate,7,1,0,Monsoon,0.42945233664870053
Patna,2019-07-24,32.74,95.68,7.12,37.66,14.08,15.85,0.76,47.5,49.1,0.74,4.59,85.0,Satisfactory,7,2,0,Monsoon,0.3421822706711719
Patna,2019-07-25,28.02,95.68,4.56,32.94,11.29,15.85,0.65,48.65,55.26,0.71,4.19,83.0,Satisfactory,7,3,0,Monsoon,0.2928511675078264
Patna,2019-07-26,37.96,95.68,13.16,45.64,19.8,15.85,1.13,50.26,53.29,1.14,6.5,103.0,Moderate,7,4,0,Monsoon,0.39673912628826163
Patna,2019-07-27,24.6,95.68,11.42,26.21,13.71,15.85,1.05,48.63,55.79,1.0,6.23,108.0,Moderate,7,5,1,Monsoon,0.25710702072421593
Patna,2019-07-28,19.6,95.68,8.07,24.2,11.16,15.85,0.85,46.38,50.14,0.87,5.69,93.0,Satisfactory,7,6,1,Monsoon,0.20484949618677367
Patna,2019-07-29,21.78,95.68,9.59,23.23,11.84,15.85,1.02,47.08,46.57,0.97,6.41,90.0,Satisfactory,7,0,0,Monsoon,0.22763377688509848
Patna,2019-07-30,24.54,95.68,7.3,20.1,9.63,15.85,1.08,50.09,53.02,1.03,6.94,95.0,Satisfactory,7,1,0,Monsoon,0.2564799304297666
Patna,2019-07-31,27.05,95.68,6.02,17.07,8.08,15.85,1.04,48.48,60.18,1.02,6.3,94.0,Satisfactory,7,2,0,Monsoon,0.28271320774756264
Patna,2019-08-01,35.84,95.68,7.17,16.74,8.69,15.85,1.34,50.54,72.16,1.16,7.14,96.0,Satisfactory,8,3,0,Monsoon,0.37458193588438615
Patna,2019-08-02,37.57,95.68,7.76,12.53,7.96,15.85,1.37,51.84,79.81,1.22,7.75,102.0,Moderate,8,4,0,Monsoon,0.3926630393743411
Patna,2019-08-03,31.88,95.68,6.91,13.6,7.71,15.85,1.32,49.81,69.47,1.35,8.22,120.0,Moderate,8,5,1,Monsoon,0.33319397645073184
Patna,2019-08-04,31.26,95.68,5.45,13.09,6.69,15.85,1.11,49.05,55.96,1.03,6.69,101.0,Moderate,8,6,1,Monsoon,0.326714043408089
Patna,2019-08-05,38.7,95.68,31.73,41.05,36.34,15.85,1.6,46.54,52.84,1.48,8.69,106.0,Moderate,8,0,0,Monsoon,0.4044732399198031
Patna,2019-08-06,35.82,95.68,31.65,73.18,38.16,15.85,2.22,47.05,57.34,1.36,8.53,145.0,Moderate,8,1,0,Monsoon,0.37437290578623633
Patna,2019-08-07,21.87,95.68,16.8,46.8,22.31,15.85,1.77,44.93,70.01,1.11,8.6,109.0,Moderate,8,2,0,Monsoon,0.22857441232677245
Patna,2019-08-08,14.27,95.68,31.98,72.69,35.03,15.85,1.74,45.77,45.29,1.13,8.05,118.0,Moderate,8,3,0,Monsoon,0.1491429750298602
Patna,2019-08-09,23.56,95.68,35.62,73.73,40.7,15.85,2.12,47.81,55.99,1.13,7.72,112.0,Moderate,8,4,0,Monsoon,0.2462374556204279
Patna,2019-08-10,31.5,95.68,27.48,79.95,37.37,15.85,2.02,48.63,53.86,1.07,7.2,116.0,Moderate,8,5,1,Monsoon,0.32922240458588625
Patna,2019-08-11,36.64,95.68,23.31,69.91,32.25,15.85,2.14,46.88,52.47,1.19,7.49,116.0,Moderate,8,6,1,Monsoon,0.38294313981037686
Patna,2019-08-12,29.67,95.68,14.42,56.68,23.43,15.85,1.8,46.27,61.11,0.89,5.88,148.0,Moderate,8,0,0,Monsoon,0.31009615060518236
Patna,2019-08-13,18.34,95.68,21.78,46.85,25.35,15.85,1.91,50.74,47.51,1.09,7.34,121.0,Moderate,8,1,0,Monsoon,0.1916806000033382
Patna,2019-08-14,21.73,95.68,25.79,44.17,30.15,15.85,1.34,36.43,46.23,1.13,7.22,103.0,Moderate,8,2,0,Monsoon,0.22711120163972406
Patna,2019-08-15,29.84,95.68,12.27,37.9,17.26,15.85,1.14,47.15,47.99,1.1,6.89,90.0,Satisfactory,8,3,0,Monsoon,0.31187290643945537
Patna,2019-08-16,28.04,95.68,12.3,28.46,14.84,15.85,1.44,50.33,54.32,1.18,7.27,96.0,Satisfactory,8,4,0,Monsoon,0.2930601976059762
Patna,2019-08-17,39.24,95.68,8.71,23.98,11.49,15.85,1.51,51.44,55.98,1.4,8.63,100.0,Satisfactory,8,5,1,Monsoon,0.4101170525698469
Patna,2019-08-18,42.17,95.68,9.99,13.31,9.51,15.85,1.56,47.16,58.74,1.41,8.35,101.0,Moderate,8,6,1,Monsoon,0.440739961948788
Patna,2019-08-19,28.88,95.68,9.86,13.42,9.46,15.85,1.65,49.93,58.24,1.44,8.68,122.0,Moderate,8,0,0,Monsoon,0.3018394617282665
Patna,2019-08-20,43.26,95.68,11.44,19.48,11.99,15.85,1.85,50.15,51.6,1.61,9.54,113.0,Moderate,8,1,0,Monsoon,0.4521321022979504
Patna,2019-08-21,41.19,95.68,9.25,15.58,9.64,15.85,1.6,50.55,57.35,1.48,8.94,107.0,Moderate,8,2,0,Monsoon,0.4304974871394493
Patna,2019-08-22,46.77,95.68,10.61,14.76,10.26,15.85,1.66,50.2,83.8,1.67,10.1,126.0,Moderate,8,3,0,Monsoon,0.4888168845232349
Patna,2019-08-23,34.23,95.68,4.95,11.16,5.89,15.85,0.98,49.91,43.71,1.2,7.27,86.0,Satisfactory,8,4,0,Monsoon,0.3577550129833297
Patna,2019-08-24,24.31,95.68,32.29,26.56,31.8,15.85,1.16,48.39,45.82,1.23,7.77,92.0,Satisfactory,8,5,1,Monsoon,0.2540760843010442
Patna,2019-08-25,25.84,95.68,23.71,57.14,29.18,15.85,1.17,49.99,50.92,1.16,7.54,93.0,Satisfactory,8,6,1,Monsoon,0.2700668868095016
Patna,2019-08-26,42.28,95.68,35.98,81.22,42.86,15.85,1.75,50.99,49.24,1.44,8.94,114.0,Moderate,8,0,0,Monsoon,0.44188962748861177
Patna,2019-08-27,34.9,95.68,25.05,65.26,32.09,15.85,1.38,51.05,44.39,1.26,8.18,108.0,Moderate,8,1,0,Monsoon,0.3647575212713469
Patna,2019-08-28,47.01,95.68,11.78,43.94,18.53,15.85,1.3,51.21,49.99,1.25,7.58,92.0,Satisfactory,8,2,0,Monsoon,0.4913252457010321
Patna,2019-08-29,47.0,95.68,17.67,24.8,17.15,15.85,1.89,49.11,67.37,1.49,8.92,107.0,Moderate,8,3,0,Monsoon,0.4912207306519572
Patna,2019-08-30,49.88,95.68,12.05,20.29,12.56,15.85,1.97,51.37,85.47,1.52,9.12,115.0,Moderate,8,4,0,Monsoon,0.521321064785524
Patna,2019-08-31,52.66,95.68,6.39,16.81,8.23,15.85,1.25,55.2,97.86,1.24,7.4,144.0,Moderate,8,5,1,Monsoon,0.5503762484283419
Patna,2019-09-01,53.19,95.68,4.94,9.02,5.33,15.85,0.91,55.14,142.3,1.08,6.0,200.0,Moderate,9,6,1,Monsoon,0.5559155460293107
Patna,2019-09-02,46.19,95.68,59.67,118.9,66.99,15.85,2.61,55.33,82.8,1.77,11.83,87.0,Satisfactory,9,0,0,Monsoon,0.48275501167689155
Patna,2019-09-03,41.09,95.68,30.6,84.38,40.43,15.85,1.46,54.16,102.6,1.34,8.19,155.0,Moderate,9,1,0,Monsoon,0.42945233664870053
Patna,2019-09-04,36.88,95.68,33.2,75.3,39.64,15.85,1.25,57.88,91.09,1.21,7.85,135.0,Moderate,9,2,0,Monsoon,0.3854515009881741
Patna,2019-09-05,36.84,95.68,39.71,76.49,45.22,15.85,1.16,52.9,52.72,1.26,8.04,103.0,Moderate,9,3,0,Monsoon,0.38503344079187457
Patna,2019-09-06,37.17,95.68,28.89,74.28,36.76,15.85,1.26,38.81,64.06,1.17,7.48,138.0,Moderate,9,4,0,Monsoon,0.38848243741134575
Patna,2019-09-07,36.3,95.68,23.48,63.46,30.69,15.85,1.07,41.28,67.47,1.09,6.82,179.0,Moderate,9,5,1,Monsoon,0.37938962814183075
Patna,2019-09-08,33.21,95.68,18.34,53.07,24.87,15.85,0.83,47.75,80.95,0.91,5.88,160.0,Moderate,9,6,1,Monsoon,0.3470944779776915
Patna,2019-09-09,50.64,95.68,27.76,65.89,33.91,15.85,1.32,52.82,116.51,1.18,6.95,181.0,Moderate,9,0,0,Monsoon,0.5292642085152152
Patna,2019-09-10,50.89,95.68,19.31,73.32,30.71,15.85,1.32,55.74,30.84,2.0,10.05,98.0,Satisfactory,9,1,0,Monsoon,0.5318770847420873
Patna,2019-09-11,53.94,95.68,43.03,78.9,46.51,15.85,1.67,43.62,30.84,14.67,56.73,109.0,Moderate,9,2,0,Monsoon,0.5637541747099271
Patna,2019-09-12,31.61,95.68,23.31,61.76,30.12,15.85,1.01,46.06,30.84,15.47,67.03,98.0,Satisfactory,9,3,0,Monsoon,0.33037207012570996
Patna,2019-09-13,35.74,95.68,32.53,61.48,35.64,15.85,0.8,45.57,30.84,15.99,65.43,72.0,Satisfactory,9,4,0,Monsoon,0.37353678539363727
Patna,2019-09-14,42.49,95.68,28.02,76.49,36.8,15.85,1.89,46.24,30.84,16.92,70.06,68.0,Satisfactory,9,5,1,Monsoon,0.4440844435191843
Patna,2019-09-15,52.05,95.68,22.29,72.68,32.34,15.85,1.25,45.51,30.84,8.88,34.79,94.0,Satisfactory,9,6,1,Monsoon,0.5440008304347739
Patna,2019-09-16,52.86,95.68,27.63,75.52,36.32,15.85,1.47,46.72,30.84,10.46,38.51,109.0,Moderate,9,0,0,Monsoon,0.5524665494098395
Patna,2019-09-17,43.77,95.68,25.13,57.04,33.14,15.85,1.35,48.27,30.84,8.68,34.08,105.0,Moderate,9,1,0,Monsoon,0.45746236980076954
Patna,2019-09-18,28.09,95.68,37.39,70.15,40.86,15.85,2.61,55.29,30.84,8.51,37.23,102.0,Moderate,9,2,0,Monsoon,0.2935827728513506
Patna,2019-09-19,40.15,95.68,38.5,75.95,43.03,15.85,2.04,53.62,30.84,10.29,42.96,114.0,Moderate,9,3,0,Monsoon,0.4196279220356613
Patna,2019-09-20,46.77,95.68,32.86,75.07,50.24,15.85,1.53,52.74,30.84,8.99,36.85,101.0,Moderate,9,4,0,Monsoon,0.4888168845232349
Patna,2019-09-21,47.3,95.68,38.97,87.01,46.18,15.85,1.66,48.44,30.84,9.81,40.05,109.0,Moderate,9,5,1,Monsoon,0.49435618212420374
Patna,2019-09-22,36.47,95.68,24.98,65.54,32.13,15.85,1.19,46.92,30.84,8.14,34.17,95.0,Satisfactory,9,6,1,Monsoon,0.3811663839761038
Patna,2019-09-23,50.3,95.68,27.85,84.54,38.78,15.85,1.58,49.13,30.84,10.78,41.13,97.0,Satisfactory,9,0,0,Monsoon,0.525710696846669
Patna,2019-09-24,47.28,95.68,23.78,66.1,31.56,15.85,1.16,49.37,30.84,8.09,32.54,97.0,Satisfactory,9,1,0,Monsoon,0.494147152026054
Patna,2019-09-25,27.46,95.68,22.0,39.59,23.6,15.85,0.79,46.43,30.84,0.0,0.0,72.0,Satisfactory,9,2,0,Monsoon,0.2869983247596329
Patna,2019-09-26,29.0,95.68,16.55,31.88,18.3,15.85,0.77,46.68,30.84,0.0,0.0,65.0,Satisfactory,9,3,0,Monsoon,0.30309364231716507
Patna,2019-09-27,28.33,95.68,13.44,24.5,14.5,15.85,0.89,46.41,30.84,0.0,0.0,70.0,Satisfactory,9,4,0,Monsoon,0.29609113402914783
Patna,2019-09-28,20.58,95.68,7.44,15.2,8.34,15.85,0.54,47.0,30.84,0.0,0.0,69.0,Satisfactory,9,5,1,Monsoon,0.21509197099611232
Patna,2019-09-29,20.74,95.68,5.49,13.35,6.78,15.85,0.47,47.79,30.84,0.0,0.0,60.0,Satisfactory,9,6,1,Monsoon,0.21676421178131047
Patna,2019-09-30,27.64,95.68,7.43,15.0,8.39,15.85,0.88,49.61,30.84,0.0,0.0,70.0,Satisfactory,9,0,0,Monsoon,0.2888795956429808
Patna,2019-10-01,31.0,95.68,33.68,46.08,35.97,15.85,1.24,54.38,30.84,1.07,2.97,87.0,Satisfactory,10,1,0,Post-Monsoon,0.323996652132142
Patna,2019-10-02,45.73,95.68,18.73,63.18,27.73,15.85,1.04,61.27,30.84,1.07,2.97,85.0,Satisfactory,10,2,0,Post-Monsoon,0.47794731941944685
Patna,2019-10-03,50.6,95.68,16.28,51.14,23.13,15.85,1.17,58.14,30.84,1.07,2.97,94.0,Satisfactory,10,3,0,Post-Monsoon,0.5288461483189156
Patna,2019-10-04,47.01,95.68,32.08,62.46,39.01,15.85,1.5,54.38,30.84,1.07,2.97,105.0,Moderate,10,4,0,Post-Monsoon,0.4913252457010321
Patna,2019-10-05,65.32,95.68,28.39,85.02,39.17,15.85,1.8,52.3,30.84,1.07,2.97,114.0,Moderate,10,5,1,Post-Monsoon,0.6826923005571456
Patna,2019-10-06,66.62,95.68,13.4,49.98,21.07,15.85,1.39,48.63,30.84,1.07,2.97,119.0,Moderate,10,6,1,Post-Monsoon,0.6962792569368806
Patna,2019-10-07,49.6,95.68,5.21,24.74,9.56,15.85,1.36,46.43,30.84,1.07,2.97,118.0,Moderate,10,0,0,Post-Monsoon,0.5183946434114272
Patna,2019-10-08,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,118.0,Moderate,10,1,0,Post-Monsoon,0.5076295933567141
Patna,2019-10-09,43.82,95.68,9.52,21.0,11.22,15.85,1.64,49.79,30.84,1.07,2.97,118.0,Moderate,10,2,0,Post-Monsoon,0.45798494504614395
Patna,2019-10-10,52.77,95.68,14.19,45.07,32.02,15.85,1.5,56.89,30.84,1.07,2.97,103.0,Moderate,10,3,0,Post-Monsoon,0.5515259139681656
Patna,2019-10-11,59.78,95.68,14.61,60.23,24.47,15.85,1.49,57.73,41.63,1.07,2.97,107.0,Moderate,10,4,0,Post-Monsoon,0.6247909633696597
Patna,2019-10-12,63.01,95.68,11.03,50.2,19.69,15.85,1.71,58.81,45.64,1.07,2.97,107.0,Moderate,10,5,1,Post-Monsoon,0.6585493242208473
Patna,2019-10-13,75.29,95.68,6.5,27.74,11.14,15.85,1.09,59.63,28.21,1.07,2.97,120.0,Moderate,10,6,1,Post-Monsoon,0.7868938044848056
Patna,2019-10-14,86.29,95.68,23.56,41.38,25.01,15.85,4.14,60.58,29.83,1.07,2.97,118.0,Moderate,10,0,0,Post-Monsoon,0.9018603584671786
Patna,2019-10-15,89.38,95.68,26.73,30.85,24.2,15.85,2.93,57.14,36.0,1.07,2.97,185.0,Moderate,10,1,0,Post-Monsoon,0.9341555086313178
Patna,2019-10-16,107.92,95.68,26.33,24.57,22.33,15.85,3.29,58.25,31.98,1.07,2.97,225.0,Poor,10,2,0,Post-Monsoon,1.1279264096161536
Patna,2019-10-17,130.74,95.68,16.0,24.34,16.01,15.85,2.88,60.34,39.02,28.55,123.36,299.0,Poor,10,3,0,Post-Monsoon,1.3664297516050403
Patna,2019-10-18,145.0,95.68,48.0,36.81,43.66,15.85,2.67,55.87,41.52,22.83,82.66,313.0,Very Poor,10,4,0,Post-Monsoon,1.5154682115858256
Patna,2019-10-19,126.19,95.68,12.1,46.95,19.48,15.85,0.96,73.04,70.63,15.27,56.29,314.0,Very Poor,10,5,1,Post-Monsoon,1.3188754042759676
